Compound_CID,Name,SMILES
59797182,Furan-2-carboxylic acid {7-fluoro-1-(furan-2-carbonyl)-3-[(E)-2-(pyridin-3-yl)-vinyl]-1H-indazole-5-yl}-amide,C1=CC(=CN=C1)/C=C/C2=NN(C3=C2C=C(C=C3F)NC(=O)C4=CC=CO4)C(=O)C5=CC=CO5
171361424,FDAA sCy5DL_amide,CC1(C2=C(C=CC(=C2)S(=O)(=O)[O-])[N+](=C1/C=C/C=C/C=C/3\C(C4=C(N3CCCCCC(=O)NCCCC[C@H](C(=O)N)[NH3+])C=CC(=C4)S(=O)(=O)[O-])(C)C)C)C
171394941,N-Nitroso-etravirine,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)N(C3=CC=C(C=C3)C#N)N=O)C)C#N
171379088,Mono Nitroso Rilpivirine-2,CC1=CC(=CC(=C1NC2=NC(=NC=C2)N(C3=CC=C(C=C3)C#N)N=O)C)/C=C/C#N
171379120,Nitroso Trilaciclib,CN1CCN(CC1)C2=CN=C(C=C2)N(C3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6)N=O
171920904,(Tyr34)-pth (7-34) amide (bovine),CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC7=CC=CC=C7)N
31292,Stearic acid amide,CCCCCCCCCCCCCCCCCC(=O)N
6099386,"Tris[N,N-bis(trimethylsilyl)amide]neodymium(III)",C[Si](C)(C)[N-][Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.[Nd+3]
25187973,Farnesyl Thiosalicylic Acid Amide,CC(=CCC/C(=C/CC/C(=C/CSC1=CC=CC=C1C(=O)N)/C)/C)C
90203673,"3-[6-Cyclopropylmethoxy-5-(3,3-difluoro-azetidin-1-yl)-pyridine-2-carbonyl]-thiazolidine-4-carboxylic acid amide",C1CC1COC2=C(C=CC(=N2)C(=O)N3CSCC3C(=O)N)N4CC(C4)(F)F
83272,N-Ethyl-N-nitroso-4-pyridinemethanamine,CCN(CC1=CC=NC=C1)N=O
165836,"Phosphinic amide, P,P-bis(1-aziridinyl)-N-(2-chloro-9-methyl-9H-purin-6-yl)-",CN1C=NC2=C(N=C(N=C21)Cl)NP(=O)(N3CC3)N4CC4
92271,N-methyl-N-nitroso-2-propanamine,CC(C)N(C)N=O
96668,"Phosphinic amide, P,P-bis(1-aziridinyl)-",C1CN1P(=O)(N)N2CC2
145707655,Mca-Amyloid beta/A4 Protein Precursor770 (667-676)-Lys(Dnp)-Arg-Arg amide trifluoroacetate salt,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)CC3=CC(=O)OC4=C3C=CC(=C4)OC.C(=O)(C(F)(F)F)O
145707947,Acetyl-PHF6YA amide Trifluoroacetate,CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)C.C(=O)(C(F)(F)F)O
25217023,"4-[5-(3,5-dichlorophenyl)-5-trifluoromethyl-4,5-dihydro-isoxazole-3-yl]-2-methyl-N-(2,2,2-trifluoroethoxymethyl)benzoic acid amide",CC1=C(C=CC(=C1)C2=NOC(C2)(C3=CC(=CC(=C3)Cl)Cl)C(F)(F)F)C(=O)NCOCC(F)(F)F
145714443,Cefprozil Amide,C/C=C\C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)N[C@H](C4=CC=C(C=C4)O)C(=O)O
89734168,(S)-2-methyl-propane-2-sulfinic acid ((R)-1-(2-trifluoromethyl-pyrimidin-5-yl)-propyl)-amide,CC[C@H](C1=CN=C(N=C1)C(F)(F)F)N[S@@](=O)C(C)(C)C
89672302,(S)-1H-Pyrazole-4-carboxylic acid [1-(4-bromo-phenyl)-ethyl]amide,C[C@@H](C1=CC=C(C=C1)Br)NC(=O)C2=CNN=C2
146014742,"N-(3-{[alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-yl]oxy}propyl)-21-(biotinylamino)-4,7,10,13,16,19-hexaoxadodecan-1-amide",C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCOCCOCCOCCOCCOCCOCCC(=O)NCCCO[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O[C@@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O[C@@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)N)O)N)O)N)O)N)O)N)NC(=O)N2
90073736,"7-Benzyl-4-hydroxy-8-oxo-7,8-dihydro-[2,7]naphthyridine-3-carboxylic acid [3-(2,2,2-trifluoro-acetylamino)-propyl]-amide",C1=CC=C(C=C1)CN2C=CC3=C(C(=NC=C3C2=O)C(=O)NCCCNC(=O)C(F)(F)F)O
146014743,"N-(3-{[alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-(1->4)-alpha-D-GalN-yl]oxy}propyl)-21-(biotinylamino)-4,7,10,13,16,19-hexaoxadodecan-1-amide",C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCOCCOCCOCCOCCOCCOCCC(=O)NCCCO[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O[C@@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O[C@@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)NC(=O)N2
146014747,"N-(3-{[alpha-D-GalNAc-(1->4)-alpha-D-GalNAc-(1->4)-alpha-D-GalNAc-(1->4)-alpha-D-GalNAc-(1->4)-alpha-D-GalNAc-yl]oxy}propyl)-21-(biotinylamino)-4,7,10,13,16,19-hexaoxadodecan-1-amide",CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)NC(=O)C)O[C@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)NC(=O)C)O[C@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)NC(=O)C)O[C@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)NC(=O)C)OCCCNC(=O)CCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7)CO)CO)CO)CO)CO)O)O
146673069,Mal-amide-PEG2-oxyamine-Boc,CC(C)(C)OC(=O)NOCCOCCOCCNC(=O)CCN1C(=O)C=CC1=O
146156375,Human GLP-1-(7-36)-amide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC6=CNC=N6)N.CC(=O)O
10093957,"1H-Indole-2-carboxylic acid [5-(2-fluoro-phenyl)-1-methyl-2-oxo-2,3-dihydro-1H-benzo[e][1,4]diazepin-3-yl]-amide",CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C3=CC4=CC=CC=C4N3)C5=CC=CC=C5F
10098572,"6-Chlorothieno [2,3-b]pyridine-2-sulfonic acid {1-[2-fluoro4-(2-oxo-2h-pyridin-1-yl)phenyl]-2-oxopiperidin-3-yl}amide",C1CC(C(=O)N(C1)C2=C(C=C(C=C2)N3C=CC=CC3=O)F)NS(=O)(=O)C4=CC5=C(S4)N=C(C=C5)Cl
146490318,MC-Val-Cit-PAB-Amide-TLR7 agonist 4,CCOCC1=NC2=C(N1CC(C)(C)OCCNC(=O)C(C)(C)NC(=O)OCC3=CC=C(C=C3)NC(=O)[C@H](CCCNC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)CCCCCN4C(=O)C=CC4=O)C5=CC=CC=C5N=C2N
442072,Lysergic acid amide,CN1C[C@@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)C(=O)N
445480,"Thieno(3,2-B)pyridine-2-sulfonic acid (1-(1-amino-isoquinolin-7-ylmethyl)-2-oxo-pyrroldin-3-YL)-amide",C1CN(C(=O)[C@H]1NS(=O)(=O)C2=CC3=C(S2)C=CC=N3)CC4=CC5=C(C=C4)C=CN=C5N
44212281,"1-[2-[3-(3,4-Dichloro-phenyl)-1-(2,6-dimethoxy-benzoyl)-pyrrolidin-3-yl]-ethyl]-4-phenyl-piperidine-4-carboxylic acid amide",COC1=C(C(=CC=C1)OC)C(=O)N2CCC(C2)(CCN3CCC(CC3)(C4=CC=CC=C4)C(=O)N)C5=CC(=C(C=C5)Cl)Cl
35023844,17-phenyl trinor Prostaglandin F2alpha diethyl amide,CCN(CC)C(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O
163339198,"Amylin, amide, rat acetate",C[C@H]1C(=O)NC(C(=O)N[C@@H](CSSCC(C(=O)NC(C(=O)N[C@H](C(=O)N1)[C@@H](C)O)CC(=O)N)NC(=O)[C@H](CCCCN)N)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)N)[C@@H](C)O.CC(=O)O
3042314,Ketoprofen amide,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)N
71308697,"(AC-Tyr1,D-arg2)-grf (1-29) amide (human)",CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)C
817096,Pyridine-2-carboxylic acid (2-amino-phenyl)-amide,C1=CC=C(C(=C1)N)NC(=O)C2=CC=CC=N2
11997826,4-Cyano-1H-imidazole-2-carboxylic acid (2-cyclohex-1-enyl-4-[1-(2-hydroxy-1-hydroxymethyl-ethyl)-piperidin-4-yl]-phenyl]-amide trifluoro-acetic acid,C1CCC(=CC1)C2=C(C=CC(=C2)C3CCN(CC3)C(CO)CO)NC(=O)C4=NC=C(N4)C#N.C(=O)(C(F)(F)F)O
3032553,Mercury amide chloride (Hg(NH2)Cl),[NH2-].[Cl-].[Hg+2]
12249984,"Benzenamine, N-(1-methylethyl)-N-nitroso-",CC(C)N(C1=CC=CC=C1)N=O
17998782,3-Trimethylsilanylethynyl-pyridine-2-carboxylic acid amide,C[Si](C)(C)C#CC1=C(N=CC=C1)C(=O)N
71285665,"2-(6-fluoro-1-methyl-1H-indazol-3-yl)-5-(2-trimethylsilanyl-ethoxymethyl)-5H-pyrrolo[2,3-b]pyrazine-7-carboxylic acid [1-(cis-3-cyano-cyclobutyl)-ethyl]-amide",CC(C1CC(C1)C#N)NC(=O)C2=CN(C3=NC=C(N=C23)C4=NN(C5=C4C=CC(=C5)F)C)COCC[Si](C)(C)C
71288194,"2-(6-fluoro-1-methyl-1H-indazol-3-yl)-5-(2-trimethylsilanyl-ethoxymethyl)-5H-pyrrolo[2,3-b]pyrazine-7-carboxylic acid [1-(cis-3-hydroxy-cyclobutyl)-ethyl]-amide",CC(C1CC(C1)O)NC(=O)C2=CN(C3=NC=C(N=C23)C4=NN(C5=C4C=CC(=C5)F)C)COCC[Si](C)(C)C
67152105,"5-(3-Trifluoromethylphenyl)-furan-2-carboxylic acid(4r)-(1-azatricyclo[3.3.1.13,7]dec-4-yl)-amide hydrochloride",C1C2CC3CN(C2)CC1C3NC(=O)C4=CC=C(O4)C5=CC(=CC=C5)C(F)(F)F.Cl
67152113,"Thieno[2,3-c]pyridine-5-carboxylic acid(4r)-(1-azatricyclo[3.3.1.13,7]dec-4-yl)-amide dihydrochloride",C1C2CC3CN(C2)CC1C3NC(=O)C4=NC=C5C(=C4)C=CS5.Cl.Cl
67152133,"2,3-Dihydrobenzo[1,4]dioxine-6-carboxylic acid (4r)-(1-azatricyclo[3.3.1.13,7]dec-4-yl)-amide hydrochloride",C1COC2=C(O1)C=CC(=C2)C(=O)NC3C4CC5CC3CN(C5)C4.Cl
67152137,"Benzo[b]thiophene-3-carboxylic acid (4r)-(1-azatricyclo[3.3.1.13,7]dec-4-yl)-amide hydrochloride",C1C2CC3CN(C2)CC1C3NC(=O)C4=CSC5=CC=CC=C54.Cl
71586891,O-Thymotic acid amide,CC1=C(C(=C(C=C1)C(C)C)O)C(=O)N
67152120,"Benzo[b]thiophene-2-carboxylic acid (4r)-(1-azatricyclo[3.3.1.13,7]dec-4-yl)-amide hydrochloride",C1C2CC3CN(C2)CC1C3NC(=O)C4=CC5=CC=CC=C5S4.Cl
71714725,"4-Hydroxy-9-(3-hydroxy-3-methyl-but-1-ynyl)-4-methyl-4,5-dihydro-6-oxa-3-thia-1-aza-benzo[e]azulene-2-carboxylic acid amide",CC1(COC2=C(C=C(C=C2)C#CC(C)(C)O)C3=C1SC(=N3)C(=O)N)O
729986,(S)-(+)-2-Phenylglycine amide,C1=CC=C(C=C1)[C@@H](C(=O)N)N
24229254,"1-Triisopropylsilanyl-1H-pyrrolo[2,3-b]pyridine-5-carboxylic acid methoxy-methyl-amide",CC(C)[Si](C(C)C)(C(C)C)N1C=CC2=CC(=CN=C21)C(=O)N(C)OC
9886593,XR-11576,C[C@H](CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC
9891416,"3-(2,6-Difluoro-4-methyl-benzyloxy)-5-{3-[3-(4-methyl-piperazin-1-yl)-propyl]-ureido}isothiazole-4-carboxylic acid amide",CC1=CC(=C(C(=C1)F)COC2=NSC(=C2C(=O)N)NC(=O)NCCCN3CCN(CC3)C)F
20836057,"Phosphinothioic amide, N,N-dimethyl-P-imidazol-1-yl-P-phenyl-",CN(C)P(=S)(C1=CC=CC=C1)N2C=CN=C2
20767925,"2-Methyl-6-[2-(2-methoxymethyl-pyrrolidine-1-carbonyl)-thieno[3,2-b]pyridin-7-yloxy]-benzofuran-3-carboxylic acid isobutyl amide",CC1=C(C2=C(O1)C=C(C=C2)OC3=C4C(=NC=C3)C=C(S4)C(=O)N5CCCC5COC)C(=O)NCC(C)C
20670106,(S)-2-Ethoxy-N-(2-hydroxy(R)-1-phenylethyl)-3-[4-(2-{4-methanesulfonyloxyphenyl}ethoxy)phenyl]propanoic amide,CCO[C@@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)N[C@@H](CO)C3=CC=CC=C3
416869,"P,P-Diphenyl-N-(triphenylphosphoranylidene)phosphinous amide",C1=CC=C(C=C1)P(C2=CC=CC=C2)N=P(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5
426131,"N,N-Dimethyl-P,P-diphenylphosphinic amide",CN(C)P(=O)(C1=CC=CC=C1)C2=CC=CC=C2
5365371,Erucamide,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N
58374619,"Cyclopropanecarboxylic acid {5-[4-(2-pyridin-2-yl-ethyl)-phenyl]-[1,2,4]triazolo[1,5-a]pyridin-2-yl}-amide",C1CC1C(=O)NC2=NN3C(=N2)C=CC=C3C4=CC=C(C=C4)CCC5=CC=CC=N5
146014736,"N-(3-{[alpha-D-GalN-(1->4)-alpha-D-GalN-yl]oxy}propyl)-21-(biotinylamino)-4,7,10,13,16,19-hexaoxadodecan-1-amide",C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NCCOCCOCCOCCOCCOCCOCCC(=O)NCCCO[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)N)O)N)NC(=O)N2
146014744,"N-(3-{[alpha-D-GalNAc-(1->4)-alpha-D-GalNAc-yl]oxy}propyl)-21-(biotinylamino)-4,7,10,13,16,19-hexaoxadodecan-1-amide",CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O[C@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)NC(=O)C)OCCCNC(=O)CCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@H]3[C@@H]4[C@H](CS3)NC(=O)N4)CO)CO)O)O
155089478,2-(4-Amino-4-methyl-piperidin-1-yl)-5-(2-chloro-3-trifluoromethyl-phenyl)-6-methyl-pyrimidine-4-carboxylic acid amide,CC1=C(C(=NC(=N1)N2CCC(CC2)(C)N)C(=O)N)C3=C(C(=CC=C3)C(F)(F)F)Cl
155142254,Mal-PEG8-amide-Val-Ala-(4-NH2)-Exatecan,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5CCCC6=C(C=CC(=C56)N=C4C3=C2)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCN7C(=O)C=CC7=O)O
9576837,Triacsin D,CCCC/C=C/C=C/C=C/C=N/NN=O
9854861,Phe-leu-phe-gln-pro-gln-arg-phe-amide,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=CC=C4)N
9856340,5-formyl-4-methyl-1 H-pyrrole-2-carboxylic acid (2-diethylamino-ethyl)-amide,CCN(CC)CCNC(=O)C1=CC(=C(N1)C=O)C
9577954,Triacsin A,CCCCCC/C=C/C=C/C=N/NN=O
162640990,Tri(Amino-PEG3-amide)-amine (TFA),C(COCCOCCOCCN)C(=O)NCCN(CCNC(=O)CCOCCOCCOCCN)CCNC(=O)CCOCCOCCOCCN.C(=O)(C(F)(F)F)O
9577955,Triacsin B,CC/C=C/C=C/C=C/C=C/C=N/NN=O
163202853,"Sodium (5-(2-(N-(5-((E)-2-((4S,6R)-6-(2-(tert-butoxy)-2-oxoethyl)-2,2-dimethyl-1,3-dioxan-4-yl)vinyl)-4-(4-fluorophenyl)-6-isopropylpyrimidin-2-yl)-N-methylsulfamoyl)-1-hydroxyethyl)-4-(4-fluorophenyl)-6-isopropylpyrimidin-2-yl)(methylsulfonyl)amide",CC(C)C1=NC(=NC(=C1/C=C/[C@@H]2C[C@@H](OC(O2)(C)C)CC(=O)OC(C)(C)C)C3=CC=C(C=C3)F)N(C)S(=O)(=O)CC(C4=C(N=C(N=C4C(C)C)[N-]S(=O)(=O)C)C5=CC=C(C=C5)F)O.[Na+]
162642487,DBCO-PEG3-amide-N-Fmoc,C1C2=CC=CC=C2C#CC3=CC=CC=C3N1C(=O)CCNC(=O)CCOCCOCCOCCNC(=O)OCN4C5=CC=CC=C5C6=CC=CC=C64
162642747,XL388-C2-amide-PEG9-NH2 (hydrochloride),CC1=C(C=CC(=C1F)S(=O)(=O)CCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCN)C(=O)N2CCOC3=C(C2)C=C(C=C3)C4=CN=C(C=C4)N.Cl
163324305,N-(Methylethylcarboxymethyl) dimethyl ammonio propyl perfluoropentane amide,CC(C)OC(=O)C[N+](C)(C)CCCNC(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
163203088,N-nitroso-ticagrelor,CCCSC1=NC2=C(C(=N1)N([C@@H]3C[C@H]3C4=CC(=C(C=C4)F)F)N=O)N=NN2[C@@H]5C[C@@H]([C@H]([C@H]5O)O)OCCO
57626644,"1-Allyl-cyclopropanesulfonic acid [3,4,6-trifluoro-2-(2-fluoro-4-iodo-phenylamino)phenyl]-amide",C=CCC1(CC1)S(=O)(=O)NC2=C(C(=C(C=C2F)F)F)NC3=C(C=C(C=C3)I)F
57677413,4-(1-Methyl-azetidin-3-yl)piperazine-1-carboxylic acid [4-(2-fluoro-4nitrophenoxy)pyridin-2-yl]amide,CN1CC(C1)N2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=C(C=C(C=C4)[N+](=O)[O-])F
165355607,"N,N-Dimethyl-P-phenyl-P-1-propyn-1-ylphosphinous amide",CC#CP(C1=CC=CC=C1)N(C)C
70656711,"1-(Pyridin-2-yl)-1H-imidazole-4-carboxylic acid {2-[5-(3,4-dichlorophenyl)-furan-2-yl]ethyl}amide",C1=CC=NC(=C1)N2C=C(N=C2)C(=O)NCCC3=CC=C(O3)C4=CC(=C(C=C4)Cl)Cl
165345391,"Phosphinic amide, N,P-bis(1-aziridinyl)-N-2-thiazolyl-",C1CN1N(C2=NC=CS2)[P+](=O)N3CC3
165348595,"N-isobutyl-P,P-diphenylphosphinic amide",CC(C)CNP(=O)(C1=CC=CC=C1)C2=CC=CC=C2
131719566,N-Tert-butoxycarbonyl-2(R)-methyl-4(S)-hydroxy-5(S)-amino-7(S)-isopropyl-8-(3-hydroxy-4-tert-butyl-phenyl)octanoic acid (N-butyl)amide,CCCCNC(=O)[C@H](C)C[C@@H]([C@H](C[C@H](CC1=CC(=C(C=C1)C(C)(C)C)O)C(C)C)NC(=O)OC(C)(C)C)O
171394563,"(D-Arg2,Lys4)-Dermorphin (1-4) Amide H-Tyr-D-Arg-Phe-Lys-NH2 Tristrifluoroacetate Salt",C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
131720371,Dilithium ((tetramethylcyclopentadienyl)dimethylsilyl)(4-fluorophenyl)amide,[Li+].[Li+].CC1=CC(C(=C1C)C)(C)[Si](C)(C)[N-]C2=CC=C(C=C2)F.CC1=CC(C(=C1C)C)(C)[Si](C)(C)[N-]C2=CC=C(C=C2)F
137700569,2-Furoyl-LIGRLO-amide TFA,CC[C@H](C)[C@@H](C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C1=CC=CO1.C(=O)(C(F)(F)F)O
21963707,3-(2-Chloro-6-fluoro-phenyl)-5-methyl-isoxazole-4-carboxylic acid[1-(4-phenyl-butyryl)-piperidin-3-yl]-amide,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3CCCN(C3)C(=O)CCCC4=CC=CC=C4
169444622,N-Nitroso-desethyl-Hydroxychloroquine,CC(CCCN(CCO)N=O)NC1=C2C=CC(=CC2=NC=C1)Cl
169433259,N-(3-Aminopropyl) Lenalidomide SF-1-088 Amide,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=C(C=C2)C3CCCCC3)C4=CC(=C(C=C4)C(=O)NCCCNC5=CC=CC6=C5CN(C6=O)C7CCC(=O)NC7=O)O)C(=O)OC(C)(C)C
169444891,N-nitroso-desmethyl-almotriptan,CN(CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3)N=O
5287799,Morpholine-4-Carboxylic Acid (1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl)Amide,CC(C)C[C@@H](C(=O)N[C@@H](COCC1=CC=CC=C1)C#N)NC(=O)N2CCOCC2
